cell	trial	ttft_ms	exit_ms	rc	stdout_bytes	note
# resid ollama_cold #12: resident_pages=0/34367 attempts=1
ollama_cold	12	1351.6	1352.3	0	10	cold
# ollama_warm load: 3.25 2.71 2.64
ollama_warm	1	251.0	251.9	0	10	warm
ollama_warm	2	252.7	253.4	0	10	warm
ollama_warm	3	243.7	244.7	0	10	warm
ollama_warm	4	247.3	247.9	0	10	warm
ollama_warm	5	249.5	250.3	0	10	warm
ollama_warm	6	248.8	249.5	0	10	warm
ollama_warm	7	248.6	249.2	0	10	warm
ollama_warm	8	247.8	248.7	0	10	warm
ollama_warm	9	249.7	250.8	0	10	warm
ollama_warm	10	245.7	246.7	0	10	warm
ollama_warm	11	246.3	246.9	0	10	warm
ollama_warm	12	249.2	250.2	0	10	warm
# mlx_cold load: 3.47 2.76 2.66
# resid mlx_cold #1: resident_pages=0/39806 attempts=1
mlx_cold	1	2622.9	2701.4	0	142	cold
# resid mlx_cold #2: resident_pages=0/39806 attempts=1
mlx_cold	2	2267.6	2343.7	0	142	cold
# resid mlx_cold #3: resident_pages=0/39806 attempts=1
mlx_cold	3	2347.3	2421.6	0	142	cold
# resid mlx_cold #4: resident_pages=0/39806 attempts=1
mlx_cold	4	2295.7	2371.4	0	142	cold
# resid mlx_cold #5: resident_pages=0/39806 attempts=1
mlx_cold	5	2530.5	2631.7	0	142	cold
# resid mlx_cold #6: resident_pages=0/39806 attempts=1
mlx_cold	6	2346.5	2422.2	0	142	cold
# resid mlx_cold #7: resident_pages=0/39806 attempts=1
mlx_cold	7	2222.6	2300.3	0	142	cold
# resid mlx_cold #8: resident_pages=0/39806 attempts=1
mlx_cold	8	2253.1	2332.2	0	142	cold
# resid mlx_cold #9: resident_pages=0/39806 attempts=1
mlx_cold	9	2296.8	2382.6	0	142	cold
# resid mlx_cold #10: resident_pages=0/39806 attempts=1
mlx_cold	10	2339.9	2418.0	0	142	cold
# resid mlx_cold #11: resident_pages=0/39806 attempts=1
mlx_cold	11	2386.3	2468.5	0	142	cold
# resid mlx_cold #12: resident_pages=0/39806 attempts=1
mlx_cold	12	2267.0	2343.2	0	142	cold
# mlx_warm load: 4.15 2.99 2.75
mlx_warm	1	2243.0	2326.7	0	142	warm
mlx_warm	2	2242.1	2322.6	0	142	warm
mlx_warm	3	2192.5	2271.9	0	142	warm
mlx_warm	4	2278.1	2353.8	0	142	warm
mlx_warm	5	2319.6	2397.7	0	142	warm
mlx_warm	6	2226.2	2308.2	0	142	warm
mlx_warm	7	2211.4	2291.8	0	142	warm
mlx_warm	8	2176.9	2253.4	0	142	warm
mlx_warm	9	2213.8	2292.3	0	142	warm
mlx_warm	10	2270.4	2357.4	0	142	warm
mlx_warm	11	2148.5	2224.1	0	142	warm
mlx_warm	12	2259.1	2338.2	0	142	warm
# tts_cold load: 3.62 2.98 2.75
# resid tts_cold #1: resident_pages=0/52045 attempts=1
# resid tts_cold #2: resident_pages=0/52045 attempts=1
# resid tts_cold #3: resident_pages=0/52045 attempts=1
# resid tts_cold #4: resident_pages=0/52045 attempts=1
# resid tts_cold #5: resident_pages=0/52045 attempts=1
# resid tts_cold #6: resident_pages=0/52045 attempts=1
# resid tts_cold #7: resident_pages=0/52045 attempts=1
# resid tts_cold #8: resident_pages=0/52045 attempts=1
# resid tts_cold #9: resident_pages=0/52045 attempts=1
# resid tts_cold #10: resident_pages=0/52045 attempts=1
# resid tts_cold #11: resident_pages=0/52045 attempts=1
# resid tts_cold #12: resident_pages=0/52045 attempts=1
tts_cold	1	1028.4	1064.6	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=312
tts_cold	2	958.9	993.4	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=290
tts_cold	3	969.6	1004.2	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=289
tts_cold	4	975.9	1019.3	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=287
tts_cold	5	962.9	1004.6	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=293
tts_cold	6	956.2	990.7	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=289
tts_cold	7	964.3	1005.7	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=290
tts_cold	8	950.0	984.3	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=287
tts_cold	9	933.2	965.6	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=283
tts_cold	10	959.9	1001.6	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=292
tts_cold	11	945.3	979.7	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=291
tts_cold	12	967.2	1001.0	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=290
# tts_warm load: 3.71 3.02 2.77
tts_warm	1	673.6	706.0	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=283
tts_warm	2	682.5	718.2	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=290
tts_warm	3	671.0	704.3	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=286
tts_warm	4	673.7	707.9	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=289
tts_warm	5	687.7	721.4	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=286
tts_warm	6	682.8	719.7	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=283
tts_warm	7	668.3	701.3	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=289
tts_warm	8	688.7	724.9	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=298
tts_warm	9	667.5	701.1	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=290
tts_warm	10	670.9	705.2	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=286
tts_warm	11	687.0	738.9	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=298
tts_warm	12	662.0	707.7	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=290
# tts_linger load: 3.68 3.04 2.78
tts_linger	1	315.8	317.4	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=299
tts_linger	2	99.1	100.7	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	3	100.0	101.6	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	4	99.4	101.0	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	5	99.4	101.0	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	6	98.7	100.3	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	7	99.4	101.0	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	8	100.2	101.8	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	9	100.6	102.2	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	10	98.7	100.3	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=82
tts_linger	11	100.4	102.1	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=83
tts_linger	12	98.6	100.2	0	3884	ttft_ms=exec->first-audio-byte; exit_ms=exec->exit; wav_magic=ok; ia_load_to_first_audio_ms=82
# trace load: 3.79 3.07 2.79
# resid trace #1: resident_pages=0/28326 attempts=1
# resid trace #2: resident_pages=0/28326 attempts=1
# resid trace #3: resident_pages=0/28326 attempts=1
